file,peak,plato,Ra,Rm+Ra,Rm,tau,Cm,Ih,Cell,Stimulation_Type,VC,Rm_scaled,Cm_scaled
2020_03_20_0007,-329.8132629,-41.640728,30.32018758,240.1494998,209.8293122,0.585479021,2.790263261,180.0330048,6,monochromator,-10,0.281215272,0.046709475
2020_03_20_0007,-290.2417908,-49.0033226,34.45403218,204.0677952,169.613763,0.783135355,4.617168682,188.679306,6,monochromator,-10,0.166164182,0.258826345
2020_03_20_0007,-270.0464172,-60.23118591,37.03067088,166.0269485,128.9962776,0.58688283,4.549610583,206.9360657,6,monochromator,-10,0.04996321,0.250982364
2020_03_20_0007,-269.3388062,-46.89522171,37.12795844,213.2413418,176.1133833,0.604816079,3.434242575,190.7255402,6,monochromator,-10,0.184758692,0.121480109
2020_03_20_0007,-282.0610352,-51.4387207,35.45331951,194.406079,158.9527595,0.624261022,3.927336799,190.7524414,6,monochromator,-10,0.135664535,0.178731898
2020_03_20_0007,-267.5574036,-50.8275032,37.37515713,196.7438762,159.3687191,0.627918303,3.940034823,190.286911,6,monochromator,-10,0.136854538,0.18020623
2020_03_20_0007,-267.977417,-51.10574722,37.31657732,195.6727089,158.3561316,0.574097276,3.62535552,188.7537842,6,monochromator,-10,0.133957666,0.143669698
2020_03_20_0008,-312.6473083,-47.49581146,31.98492273,210.5448816,178.5599588,0.768879533,4.30600196,178.4920349,6,control,-10,0.191758004,0.222697649
2020_03_20_0008,-301.2863464,-46.31477737,33.19101618,215.9138091,182.7227929,0.774176776,4.236892202,181.5353699,6,control,-10,0.203667293,0.214673509
2020_03_20_0008,-294.5135498,-45.36806488,33.95429516,220.4193638,186.4650687,0.839844823,4.504033001,180.6219482,6,control,-10,0.214373423,0.245690478
2020_03_20_0008,-286.9241333,-43.57144928,34.8524186,229.5080876,194.655669,0.848074496,4.356793203,183.2864532,6,control,-10,0.23780559,0.228594878
2020_03_20_0008,-277.5689392,-49.05332184,36.02708584,203.8597923,167.8327064,0.721272111,4.29756587,184.5513611,6,control,-10,0.161068827,0.221718158
2020_03_20_0008,-277.2868958,-53.028965,36.06373093,188.5761866,152.5124557,0.859949708,5.63855394,191.4714813,6,control,-10,0.117239722,0.377416526
2020_03_20_0008,-285.09729,-56.10821152,35.07574554,178.2270318,143.1512863,0.772315621,5.395100815,192.3238678,6,control,-10,0.090458719,0.349149866
2020_03_20_0008,-290.638855,-46.80529022,34.40696187,213.6510628,179.2441009,0.865997314,4.831385301,191.7619171,6,control,-10,0.193715239,0.283698437
2020_03_20_0008,-271.425415,-48.68411636,36.8425337,205.4058027,168.563269,0.736578524,4.369745132,185.9762115,6,control,-10,0.163158865,0.23009869
2020_03_20_0008,-308.9725647,-46.92831802,32.36533318,213.0909528,180.7256196,0.747409165,4.135601618,185.1932831,6,control,-10,0.197953658,0.202912943
2020_03_20_0008,-276.2072144,-50.14411163,36.20470241,199.4252101,163.2205077,0.813745141,4.985556976,186.8517456,6,control,-10,0.147873969,0.301598878
2020_03_20_0008,-276.8302002,-54.32192612,36.12322641,184.0877287,147.9645023,0.767218769,5.185154253,188.085083,6,control,-10,0.104228661,0.324773559
2020_03_20_0008,-273.814209,-52.20483017,36.52111421,191.5531564,155.0320422,0.769725263,4.964943067,186.0456696,6,control,-10,0.124447909,0.299205455
2020_03_20_0008,-274.6392517,-52.60076141,36.41140128,190.1113165,153.6999152,0.819757104,5.333490932,184.6734314,6,control,-10,0.120636879,0.341996515
2020_03_20_0008,-275.0054626,-47.49969864,36.36291404,210.5276515,174.1647374,0.720538259,4.137107598,176.7388611,6,control,-10,0.179183887,0.203087798
2020_03_20_0010,-344.773468,-50.81684494,29.00455205,196.7851411,167.780589,0.596968174,3.558028837,192.0635376,6,control,-10,0.160919727,0.135852585
2020_03_20_0010,-338.3162842,-55.41693878,29.55813973,180.4502417,150.892102,0.6306144,4.179240606,189.7567139,6,control,-10,0.112604116,0.207979743
2020_03_20_0010,-330.7119141,-44.25835037,30.23779784,225.9460625,195.7082647,0.719919503,3.678533985,186.058609,6,control,-10,0.24081692,0.1498441
2020_03_20_0010,-320.7256165,-52.53150558,31.17929934,190.3619531,159.1826537,0.725006878,4.554559567,188.8897095,6,control,-10,0.13632223,0.251556976
2020_03_20_0010,-300.4948425,-45.54958725,33.27844137,219.5409575,186.2625162,0.676546574,3.632220737,191.2419128,6,control,-10,0.213793948,0.144466799
2020_03_20_0010,-296.9720154,-45.09839249,33.6732065,221.7373935,188.064187,0.746964812,3.971861014,185.1556091,6,control,-10,0.218948278,0.18390148
2020_03_20_0010,-288.0514832,-50.36925507,34.71601635,198.5338077,163.8177914,0.730104566,4.456808748,197.2311859,6,control,-10,0.149582714,0.240207403
2020_03_20_0010,-274.1323242,-55.80818558,36.4787335,179.185184,142.7064505,0.837042928,5.865487685,184.898941,6,control,-10,0.089186106,0.403765168
2020_03_20_0010,-282.9573975,-55.06349945,35.34100925,181.6085084,146.2674991,0.870520532,5.951565026,187.2542725,6,control,-10,0.099373771,0.413759367
2020_03_20_0010,-268.7346497,-50.46726608,37.21142775,198.148241,160.9368132,0.730737388,4.540523536,182.3088684,6,control,-10,0.141340637,0.249927292
2020_03_20_0010,-268.4654541,-50.83398819,37.24874038,196.7187773,159.4700369,0.622083127,3.900940513,185.5797272,6,control,-10,0.137144394,0.175667099
2020_03_20_0010,-267.1164246,-48.50271225,37.43685929,206.1740372,168.7371779,0.738417327,4.376138896,186.3058929,6,control,-10,0.163656394,0.230841052
2020_03_20_0010,-275.1511536,-54.66380692,36.3436601,182.9363991,146.592739,0.788906753,5.381622298,191.0447235,6,control,-10,0.100304237,0.347584913
2020_03_20_0010,-286.1046143,-47.10232544,34.95224999,212.3037431,177.3514931,0.923736334,5.2085061,190.5235748,6,control,-10,0.188300751,0.327484876
2020_03_20_0010,-265.7642517,-51.97658539,37.62733301,192.3943238,154.7669908,0.682067275,4.407059099,182.5123138,6,control,-10,0.123689633,0.23443111
2020_03_20_0010,-263.1757507,-50.60593414,37.99742177,197.6052842,159.6078625,0.862182498,5.401879862,185.9052429,6,control,-10,0.137538694,0.349936962
2020_03_20_0010,-264.7376099,-47.42126083,37.7732503,210.8758777,173.1026274,0.742379189,4.288665052,183.3167267,6,control,-10,0.176145338,0.220684709
2020_03_20_0010,-269.3027344,-60.0714035,37.13293154,166.4685594,129.3356278,0.742964208,5.744466708,202.4082184,6,control,-10,0.050934043,0.389713761
2020_03_20_0010,-264.6296387,-48.64185333,37.78866211,205.5842719,167.7956098,0.674773991,4.021404327,182.9645996,6,control,-10,0.160962699,0.189653815
2020_03_20_0010,-265.9160767,-51.1092453,37.60584966,195.6593165,158.0534668,0.750049651,4.745543808,184.2510376,6,control,-10,0.133091784,0.273731622
2020_03_20_0010,-272.9804993,-55.80323792,36.63265335,179.201071,142.5684177,0.789839149,5.540070946,192.0478821,6,control,-10,0.088791214,0.365981942
2020_03_20_0010,-261.1537476,-49.04100037,38.29161976,203.9110117,165.619392,0.686502993,4.145064083,192.9164581,6,control,-10,0.154736843,0.204011603
2020_03_20_0010,-274.7411194,-47.90895844,36.39790077,208.7292299,172.3313291,0.714794815,4.147793777,179.6483612,6,control,-10,0.173938761,0.20432854
2020_03_20_0010,-274.9257813,-45.56705856,36.37345306,219.4567812,183.0833281,0.855025947,4.670146408,178.0019684,6,control,-10,0.204698734,0.264977441
2020_03_20_0010,-281.2077332,-55.44295883,35.56089972,180.3655543,144.8046545,0.695853651,4.805464664,190.7536316,6,control,-10,0.095188776,0.280688864
2020_03_20_0013,-242.478775,-25.94760895,41.24072302,385.391965,344.151242,1.065188885,3.095118526,-38.16083908,7,monochromator,-70,0.066811116,0.327560849
2020_03_20_0013,-240.2981567,-14.50400925,41.61496757,689.4645356,647.849568,1.162354469,1.794173411,-75.61977386,7,monochromator,-70,0.156609682,0.174135664
2020_03_20_0013,-237.7846222,-10.145051,42.05486422,985.7022895,943.6474253,1.062688947,1.126150423,-59.94484329,7,monochromator,-70,0.24407221,0.095353286
2020_03_20_0013,-242.0848236,-12.98759174,41.30783521,769.9656871,728.6578519,0.99391669,1.364037577,-55.64463806,7,monochromator,-70,0.180503353,0.123408183
2020_03_20_0013,-238.4615479,-21.99501038,41.93548222,454.6485693,412.7130871,1.031426311,2.499136429,-42.788414,7,monochromator,-70,0.087083718,0.257274515
2020_03_20_0013,-237.0965881,-28.39945793,42.17690385,352.1193969,309.9424931,0.865405679,2.792149183,-44.15338135,7,monochromator,-70,0.056696155,0.291830574
2020_03_20_0013,-232.0667419,-20.25322342,43.09105181,493.748565,450.6575132,1.072163463,2.37910926,-57.11780548,7,monochromator,-70,0.098303256,0.243119275
2020_03_20_0013,-231.8780823,-60.80015182,43.12611137,164.4732735,121.3471621,1.067486405,8.796962258,-43.02423096,7,monochromator,-70,0.000931638,1
2020_03_20_0013,-232.4690094,-26.37844467,43.01648648,379.0974079,336.0809214,1.102514863,3.280504166,-38.64912033,7,monochromator,-70,0.064424855,0.349424051
2020_03_20_0013,-225.6081085,-4.309013844,44.32464802,2320.71661,2276.391962,1.141269326,0.501350095,-61.13502884,7,monochromator,-70,0.638142702,0.021668313
2020_03_20_0013,-236.1616364,-21.28200912,42.34388004,469.8804489,427.5365688,1.149411082,2.688450921,-50.825634,7,monochromator,-70,0.091466776,0.279601061
2020_03_20_0013,-225.3972626,-47.526474,44.36611113,210.4090449,166.0429337,1.015320301,6.114805841,-49.38298798,7,monochromator,-70,0.014147438,0.683683547
2020_03_20_0013,-221.30513,-24.04670906,45.18648076,415.8573206,370.6708399,1.154302359,3.114090008,-83.50440979,7,monochromator,-70,0.074652522,0.329798225
2020_03_20_0013,-257.5211792,-25.98971176,38.83175757,384.7676377,345.9358802,2.513400078,7.2655085,-48.38700485,7,monochromator,-70,0.067338804,0.819390093
2020_03_20_0013,-215.1932983,-36.77678299,46.46984863,271.9106781,225.4408294,0.897168577,3.97961886,-67.88773346,7,monochromator,-70,0.031710412,0.431873188
2020_03_20_0013,-216.7885284,-21.61966133,46.12790202,462.5419356,416.4140336,1.059024453,2.543200679,-43.22121048,7,monochromator,-70,0.088178026,0.262471172
2020_03_20_0013,-218.233963,-42.71840286,45.82238192,234.0911488,188.2687669,1.129990578,6.002007643,-35.67227173,7,monochromator,-70,0.020719249,0.670380846
2020_03_20_0014,-288.8753052,-25.1249733,34.61701233,398.0103733,363.3933609,0.805602014,2.21688699,-54.99674225,7,control,-70,0.072500691,0.223987813
2020_03_20_0014,-289.725708,-26.13234711,34.51540448,382.6675024,348.1520979,0.714050949,2.050974137,-33.27229309,7,control,-70,0.067994102,0.204421107
2020_03_20_0014,-270.0072937,-59.31396103,37.03603656,168.5943718,131.5583353,0.767753184,5.835838393,-44.8120079,7,control,-70,0.003950913,0.650783902
2020_03_20_0014,-260.9985046,-19.78759575,38.31439576,505.3671061,467.0527103,0.80733943,1.728583117,-44.78759384,7,control,-70,0.103151045,0.166400363
2020_03_20_0014,-247.9003601,-13.45563221,40.33878771,743.1832146,702.8444269,0.891839504,1.2689003,-54.71191025,7,control,-70,0.172870751,0.112188298
2020_03_20_0014,-243.7459106,-38.55445099,41.02632932,259.3734249,218.3470956,0.818499625,3.748616955,-49.22281647,7,control,-70,0.029612913,0.404630294
2020_03_20_0014,-231.3069458,-20.3171463,43.23259712,492.1951071,448.96251,0.933295906,2.078783606,-46.52506256,7,control,-70,0.097802072,0.207700779
2020_03_20_0014,-228.8940125,-20.97341919,43.68834245,476.7939795,433.1056371,0.803009152,1.854072272,-46.98485947,7,control,-70,0.093113457,0.181199755
2020_03_20_0014,-231.4656372,-19.29001236,43.20295712,518.4029856,475.2000285,0.912055731,1.919309083,-51.00504303,7,control,-70,0.105560072,0.188893369
2020_03_20_0014,-242.0328522,-36.23976517,41.31670519,275.9399779,234.6232727,0.61202848,2.608558275,-42.75715637,7,control,-70,0.034425509,0.270179031
2020_03_20_0014,-230.4402466,-19.33709717,43.39519745,517.1407018,473.7455043,0.818116546,1.726911471,-48.24625397,7,control,-70,0.105129993,0.166203219
2020_03_20_0014,-228.4342194,-24.4024334,43.77627848,409.795197,366.0189185,0.777383626,2.123889193,-41.58528137,7,control,-70,0.073277025,0.213020245
2020_03_20_0014,-231.9742584,-34.59530258,43.10823135,289.0565844,245.948353,0.788842916,3.207351896,-34.38313293,7,control,-70,0.037774147,0.340796938
2020_03_20_0014,-228.5400085,-36.31417084,43.75601482,275.3745926,231.6185778,0.839458704,3.624315079,-35.74218369,7,control,-70,0.03353707,0.389970922
2020_03_20_0016,-213.7152557,-36.04925919,46.79123147,277.3982108,230.6069794,0.544645369,2.361790482,-52.03178787,7,control,-70,0.033237957,0.241076808
2020_03_20_0016,-220.464386,-35.42534256,45.35880004,282.2837911,236.9249911,0.394350022,1.664450931,-45.28265762,7,control,-70,0.035106089,0.158837021
2020_03_20_0016,-221.6633911,-24.0169239,45.11344859,416.3730559,371.2596073,0.419907898,1.131035775,-62.76041031,7,control,-70,0.07482661,0.095929433
2020_03_20_0016,-223.0468445,-29.71191025,44.83363135,336.5653678,291.7317364,0.527260542,1.807347217,-47.94921494,7,control,-70,0.051311536,0.175689299
2020_03_20_0016,-269.9110107,-28.09461403,37.04924809,355.9401097,318.8908616,0.425565183,1.334516709,-39.41514206,7,control,-70,0.059342039,0.119926679
2020_03_20_0016,-224.6636047,-22.98881912,44.51099239,434.9940702,390.4830779,0.514137447,1.316670238,-55.48773575,7,control,-70,0.080510672,0.11782198
2020_03_20_0016,-223.6653442,-61.38508606,44.70965332,162.9060191,118.1963657,0.399579793,3.380643649,-46.72037506,7,control,-70,0,0.361233865
2020_03_20_0016,-221.3053131,-49.32779694,45.18644338,202.7254534,157.53901,0.486063212,3.085351444,-43.46516418,7,control,-70,0.011632968,0.326408982
2020_03_20_0016,-221.0530396,-28.24543953,45.23801175,354.0394544,308.8014426,0.437977731,1.418315042,-48.47818756,7,control,-70,0.056358765,0.129809321
2020_03_20_0016,-223.4130554,-22.95898056,44.76014162,435.5594088,390.7992672,0.494872928,1.266309764,-51.85546494,7,control,-70,0.080604164,0.111882786
2020_03_20_0019,-225.4231567,-30.55826569,44.36101483,327.2437023,282.8826875,1.335017681,5.121504045,-12.36979103,8,monochromator,-60,0.45109917,0.152035112
2020_03_20_0019,-222.4093781,-28.66346359,44.96213284,348.876191,303.9140582,1.333584189,4.550816915,-10.37868786,8,monochromator,-60,0.504659175,0.114672899
2020_03_20_0019,-220.2663727,-25.38112831,45.39957633,393.9935167,348.5939403,1.305934072,3.977250784,-15.08517647,8,monochromator,-60,0.618444185,0.077122202
2020_03_20_0019,-218.5166931,-30.65049553,45.76309415,326.2589993,280.4959052,1.379385591,5.259847758,-12.07410908,8,monochromator,-60,0.445020818,0.161092311
2020_03_20_0019,-213.8156281,-31.82915306,46.76926608,314.1773826,267.4081166,1.418538451,5.926300138,-10.79372692,8,monochromator,-60,0.411690512,0.204724161
2020_03_20_0019,-215.4106903,-30.47417259,46.42295137,328.1467272,281.7237758,1.444056988,5.529892578,-8.344182968,8,monochromator,-60,0.448147802,0.178771827
2020_03_20_0019,-212.1581879,-30.47688484,47.1346409,328.1175242,280.9828833,1.320844293,4.914454991,-8.911131859,8,monochromator,-60,0.446260992,0.138479855
2020_03_20_0019,-204.5952606,-23.53786659,48.87698752,424.8473395,375.970352,1.378290176,3.794728685,-18.54926109,8,monochromator,-60,0.688162929,0.065172696
2020_03_20_0019,-202.8672791,-29.10698509,49.2933116,343.5601444,294.2668328,1.375809073,5.056271046,-12.34266376,8,monochromator,-60,0.480090856,0.147764384
2020_03_20_0019,-202.9703674,-31.47514915,49.26827559,317.7109646,268.442689,1.358504295,5.442507234,-9.920246124,8,monochromator,-60,0.414325229,0.173050811
2020_03_20_0019,-205.0943909,-32.14110947,48.75803749,311.1280278,262.3699903,1.494730711,6.040460372,-7.674152851,8,monochromator,-60,0.398860057,0.212198097
2020_03_20_0019,-200.8761749,-29.87602806,49.78191169,334.7165152,284.9346035,1.48806107,5.486666908,-15.06618786,8,monochromator,-60,0.456324728,0.175941893
2020_03_20_0019,-200.466568,-29.66308403,49.88362948,337.1193632,287.2357338,1.553263187,5.675636332,-18.64962959,8,monochromator,-60,0.462184952,0.188313498
2020_03_20_0019,-197.6291046,-26.08642387,50.59983457,383.3411605,332.7413259,1.504465461,4.754076113,-14.16286755,8,monochromator,-60,0.578072774,0.127980039
2020_03_20_0019,-196.7285004,-31.38427353,50.83147577,318.6309217,267.7994459,1.462266445,5.75915514,-13.84277248,8,monochromator,-60,0.4126871,0.193781376
2020_03_20_0019,-196.1724091,-31.39105606,50.97556811,318.5620764,267.5865083,1.204235911,4.607527452,-9.271917343,8,monochromator,-60,0.412144817,0.118385671
2020_03_20_0019,-197.9030914,-26.96397209,50.52978166,370.8652407,320.335459,1.570782304,5.127994213,-13.15646648,8,monochromator,-60,0.546479099,0.152460015
2020_03_20_0019,-195.8604431,-32.63210297,51.05676185,306.4466918,255.3899299,1.386487961,5.909637263,-5.677625179,8,monochromator,-60,0.381084131,0.203633263
2020_03_20_0020,-179.7341614,-44.5286293,55.63772587,224.5746199,168.936894,0.945560038,9.849144054,163.6208801,8,control,-10,0.160916596,0.461548119
2020_03_20_0020,-184.017395,-41.94828415,54.34268863,238.3887733,184.0460847,0.908852994,6.768451702,159.2371216,8,control,-10,0.199394751,0.25985883
2020_03_20_0020,-187.1212006,-51.69687271,53.44129885,193.4352984,139.9939996,0.962555707,9.674556742,163.3174896,8,control,-10,0.087208535,0.450118094
2020_03_20_0020,-182.5884399,-40.85330963,54.76797985,244.7782099,190.01023,0.815592468,6.550303811,149.2632599,8,control,-10,0.214583473,0.245576945
2020_03_20_0020,-158.6536865,-32.0598793,63.03036645,311.9163334,248.8859669,1.015590906,5.052106801,159.0198975,8,control,-10,0.36452067,0.147491756
2020_03_20_0020,-183.0462036,-41.17748642,54.63101557,242.8511517,188.2201361,0.704917729,5.881650483,149.4768829,8,control,-10,0.210024691,0.201801001
2020_03_20_0020,-183.4626923,-36.32190704,54.50699473,275.3159405,220.8089458,0.963891268,6.038503831,140.3718719,8,control,-10,0.293017704,0.212070005
2020_03_20_0020,-180.7376404,-44.59240723,55.32881794,224.2534239,168.9246059,0.948053896,9.345687135,135.6937103,8,control,-10,0.160885303,0.428587389
2020_03_20_0020,-181.8937225,-40.09640503,54.97715842,249.3989173,194.4217588,0.981783807,6.496156489,126.1075974,8,control,-10,0.225818191,0.242031984
2020_03_20_0020,-181.6890717,-34.09686661,55.03908358,293.2820812,238.2429976,1.176886559,6.654170412,133.9595795,8,control,-10,0.337416517,0.252376969
2020_03_20_0020,-184.1035614,-46.80901337,54.31725451,213.6340692,159.3168147,1.01961422,8.854055674,142.3555145,8,control,-10,0.136417409,0.396400858
2020_03_20_0020,-187.42099,-45.49699402,53.35581677,219.7947406,166.4389239,0.99039644,8.696757085,141.2784271,8,control,-10,0.154555086,0.386102706
2020_03_20_0020,-179.4684753,-36.61857986,55.72009224,273.0854128,217.3653206,0.901763856,6.508443033,129.5417175,8,control,-10,0.28424792,0.242836369
2020_03_20_0020,-179.8131561,-43.78537369,55.61328334,228.3867684,172.7734851,1.050248027,7.746272032,120.6090546,8,monochromator,-10,0.170687136,0.323875572
2020_03_20_0020,-184.0066223,-42.953228,54.34587013,232.8113734,178.4655032,1.069663525,8.458227431,132.9812317,8,monochromator,-10,0.18518284,0.370486451
2020_03_20_0020,-185.6743164,-43.48084259,53.85774508,229.9863435,176.1285984,0.925711095,6.722395485,127.2026443,8,monochromator,-10,0.179231509,0.256843583
2020_03_20_0020,-188.9037933,-46.71492004,52.93699943,214.0643715,161.1273721,0.923309803,8.902312144,154.8461761,8,monochromator,-10,0.141028305,0.399560152
2020_03_20_0020,-177.3394318,-49.37289429,56.38903824,202.5402834,146.1512451,0.807986617,8.117141372,164.8882599,8,monochromator,-10,0.10288902,0.348155949
2020_03_20_0020,-182.0534973,-60.92750931,54.92890907,164.1294731,109.200564,1.010752678,11.51314861,182.2976379,8,monochromator,-10,0.008787751,0.570488532
2020_03_20_0020,-182.0211792,-26.05909157,54.93866178,383.7432312,328.8045694,0.84581399,4.966327032,150.4049683,8,monochromator,-10,0.568047146,0.141875856
2020_03_20_0020,-184.9167633,-18.09962654,54.07838544,552.4975876,498.4192021,1.033914685,2.7992518,132.060318,8,monochromator,-10,1,0
2020_03_20_0020,-182.7230835,-37.11163712,54.72762285,269.4572586,214.7296358,0.966569483,6.680907295,129.3783569,8,monochromator,-10,0.277535695,0.254127401
2020_03_20_0020,-184.0191803,-52.69687271,54.34216142,189.7645816,135.4224201,0.93101126,11.18459014,143.7359772,8,monochromator,-10,0.075566221,0.548978197
2020_03_20_0020,-171.4746552,-32.28688049,58.31765628,309.7233256,251.4056693,0.94718951,5.487534589,136.4404907,8,monochromator,-10,0.370937526,0.175998699
2020_03_20_0020,-179.3966675,-41.2361145,55.74239556,242.5058743,186.7634787,1.032006383,7.619668496,132.6437378,8,monochromator,-10,0.206315062,0.315586988
2020_03_20_0020,-178.7073212,-26.57087898,55.95741649,376.3518703,320.3944538,0.819460452,18.07369873,142.208313,8,monochromator,-10,0.546629339,1
2020_03_20_0020,-183.5165405,-39.66244507,54.49100104,252.1276735,197.6366725,0.943037271,6.813052873,143.3554077,8,monochromator,-10,0.234005522,0.262778816
2020_03_20_0020,-183.4626923,-46.99039078,54.50699473,212.8094667,158.3024719,0.912499428,8.055523657,140.3718719,8,monochromator,-10,0.13383421,0.34412191
2020_03_20_0020,-182.3281555,-40.80951309,54.84616444,245.0409045,190.1947401,0.881578028,8.400166352,143.9980774,8,monochromator,-10,0.21505336,0.366685261
2020_03_20_0020,-183.1970062,-41.54247665,54.58604486,240.7174729,186.1314281,0.929200053,6.740628049,152.3132172,8,monochromator,-10,0.204705437,0.258037248
2020_03_20_0020,-176.0612793,-61.52017975,56.79840587,162.5482897,105.7498838,1.029068828,11.53635161,161.4128418,8,monochromator,-10,0,0.572007605
2020_03_20_0021,-182.3417206,-44.84162903,54.84208424,223.0070632,168.164979,1.110506058,7.504583878,139.6171265,8,control,-10,0.158950782,0.308052534
2020_03_20_0021,-182.6359558,-32.93276215,54.75373103,303.6489911,248.8952601,0.901177585,4.011242441,143.8175964,8,control,-10,0.364544337,0.079347596
2020_03_20_0021,-179.0270538,-38.19779205,55.85747956,261.7952364,205.9377568,1.119395852,5.949124687,131.9079132,8,control,-10,0.255145662,0.206218458
2020_03_20_0021,-181.4215088,-37.57408524,55.12025595,266.1408771,211.0206211,1.068394303,5.756989554,132.1051025,8,control,-10,0.26809005,0.193639597
2020_03_20_0021,-181.8910065,-47.93819427,54.97797936,208.6019332,153.6239538,0.957750142,7.626781767,149.0540924,8,control,-10,0.121919559,0.316052685
2020_03_20_0021,-177.9221497,-37.81480408,56.2043569,264.4466961,208.2423391,1.01678741,5.29951183,134.0989227,8,control,-10,0.261014677,0.163689071
2020_03_20_0021,-182.6985474,-40.74890518,54.73497269,245.4053662,190.6703936,0.987416446,5.670468533,143.0256958,8,control,-10,0.216264694,0.187975168
2020_03_20_0021,-189.5783081,-37.55333328,52.74865094,266.2879464,213.5392955,0.892601728,4.869062387,182.8644409,8,control,-10,0.274504288,0.135508054
2020_03_20_0021,-178.369751,-38.07428741,56.0633176,262.6444427,206.5811251,1.088739038,6.198071998,133.3258057,8,control,-10,0.25678411,0.222516744
2020_03_20_0021,-177.8157349,-44.54726791,56.2379927,224.4806577,168.242665,0.957056224,6.95975662,141.0725708,8,control,-10,0.159148623,0.272383337
2020_03_20_0021,-178.814209,-37.76088715,55.92396743,264.8242866,208.9003192,0.836975634,4.089053281,137.1882324,8,control,-10,0.262690337,0.08444178
2020_03_20_0021,-181.1429291,-48.13747025,55.2050254,207.7383782,152.5333528,0.897954941,6.690642925,148.3060303,8,control,-10,0.119142156,0.254764781
2020_03_20_0021,-185.4623413,-44.87540054,53.91930205,222.8392366,168.9199346,1.006212234,7.267814654,137.3666534,8,control,-10,0.160873406,0.292551532
